,hamiltonian,hamiltonian_desired,h_dot,h_dot_desired,x1,x2,psi,x1_dot,x2_dot,x1_desired,x2_desired,p1,p2,p1_dot,p2_dot,p1_desired,p2_desired,control_constraint,x0,y0,xf,yf,cost,time,elapsed_time
255,-2.0630705,-2.0546067,-0.91906327,-0.92373496,-1.901922,2.111732,-0.54263675,8.578668,-5.1735334,8.5635,-5.1639576,-0.33267224,0.20083585,-0.21607383,-0.24025498,-0.20982829,-0.22949319,0.0019526482,-4.2610054,11.437855,8.628517,-1.378726,1.8228762,1.110119,631.3265
256,-2.0670676,-2.0586333,-0.9172616,-0.9263085,-1.8645397,2.0892751,-0.5390961,8.595893,-5.143973,8.581731,-5.133605,-0.33360487,0.19979304,-0.21238802,-0.2388233,-0.20619509,-0.22712962,0.0019744635,-4.2610054,11.437855,8.628517,-1.378726,1.8214982,1.1144723,631.3265
257,-2.071057,-2.0626712,-0.9153403,-0.92878133,-1.8270799,2.0669441,-0.5355953,8.612789,-5.1146655,8.599649,-5.103531,-0.33452147,0.19875652,-0.20870717,-0.23738126,-0.20258693,-0.22477853,0.0019956827,-4.2610054,11.437855,8.628517,-1.378726,1.8200705,1.1188257,631.3265
258,-2.0750375,-2.0667198,-0.9132973,-0.93115,-1.7895486,2.0447407,-0.53213465,8.629364,-5.085617,8.61726,-5.07374,-0.33542204,0.19772625,-0.20503193,-0.2359294,-0.19900578,-0.22244374,0.0020142794,-4.2610054,11.437855,8.628517,-1.378726,1.8185931,1.1231791,631.3265
259,-2.079008,-2.0707784,-0.91113627,-0.93341136,-1.7519448,2.0226636,-0.5287138,8.645618,-5.0568233,8.634566,-5.044232,-0.33630663,0.19670232,-0.20136316,-0.23446839,-0.19545287,-0.22012864,0.0020304918,-4.2610054,11.437855,8.628517,-1.378726,1.8170657,1.1275325,631.3265
260,-2.0829701,-2.0748467,-0.9088536,-0.93556106,-1.7142718,2.000711,-0.5253327,8.661563,-5.028286,8.651572,-5.0150084,-0.3371753,0.19568473,-0.19770147,-0.2329987,-0.19192931,-0.21783575,0.0020434856,-4.2610054,11.437855,8.628517,-1.378726,1.8154869,1.131886,631.3265
261,-2.0869217,-2.078924,-0.9064547,-0.93759614,-1.6765306,1.9788829,-0.521991,8.677198,-5.0000067,8.668282,-4.9860697,-0.338028,0.19467364,-0.19404794,-0.23152114,-0.18843639,-0.21556863,0.0020548105,-4.2610054,11.437855,8.628517,-1.378726,1.813857,1.1362394,631.3265
262,-2.0908623,-2.08301,-0.9039384,-0.9395129,-1.6387213,1.9571764,-0.5186884,8.692535,-4.9719834,8.684701,-4.9574146,-0.33886486,0.19366895,-0.19040315,-0.230036,-0.18497506,-0.21333002,0.0020635128,-4.2610054,11.437855,8.628517,-1.378726,1.812175,1.1405928,631.3265
263,-2.0947924,-2.0871038,-0.9013069,-0.9413085,-1.6008472,1.9355928,-0.5154249,8.707577,-4.9442167,8.700834,-4.929046,-0.33968586,0.19267076,-0.18676788,-0.22854395,-0.18154658,-0.21112311,0.0020689964,-4.2610054,11.437855,8.628517,-1.378726,1.810441,1.1449462,631.3265
264,-2.0987096,-2.0912056,-0.89856267,-0.94297945,-1.5629078,1.9141282,-0.51219994,8.722331,-4.9167066,8.716684,-4.9009604,-0.340491,0.19167909,-0.18314302,-0.22704555,-0.17815161,-0.20895055,0.0020731688,-4.2610054,11.437855,8.628517,-1.378726,1.8086547,1.1492996,631.3265
265,-2.1026154,-2.095314,-0.8957095,-0.94452226,-1.5249038,1.8927834,-0.50901353,8.736803,-4.8894506,8.732257,-4.873161,-0.3412804,0.19069394,-0.17952938,-0.22554126,-0.17479102,-0.20681532,0.0020742416,-4.2610054,11.437855,8.628517,-1.378726,1.8068153,1.153653,631.3265
266,-2.1065083,-2.0994291,-0.8927479,-0.94593424,-1.486839,1.871557,-0.5058656,8.750997,-4.86245,8.747554,-4.845648,-0.3420542,0.18971533,-0.17592749,-0.22403151,-0.17146567,-0.2047199,0.002071023,-4.2610054,11.437855,8.628517,-1.378726,1.8049228,1.1580063,631.3265
267,-2.1103885,-2.1035497,-0.889683,-0.9472115,-1.448712,1.850447,-0.5027557,8.764921,-4.8357043,8.762581,-4.818421,-0.34281224,0.18874332,-0.1723385,-0.222517,-0.16817594,-0.20266683,0.0020650625,-4.2610054,11.437855,8.628517,-1.378726,1.8029764,1.1623598,631.3265
268,-2.1142545,-2.107676,-0.88651997,-0.9483519,-1.4105232,1.8294519,-0.49968326,8.778582,-4.809212,8.777344,-4.7914753,-0.34355474,0.1877779,-0.16876315,-0.22099802,-0.16492234,-0.20065849,0.0020570755,-4.2610054,11.437855,8.628517,-1.378726,1.8009768,1.1667132,631.3265
269,-2.1181064,-2.1118066,-0.883261,-0.94935197,-1.3722787,1.8085734,-0.49664885,8.791983,-4.782975,8.791842,-4.7648196,-0.3442816,0.18681914,-0.16520235,-0.21947521,-0.16170548,-0.19869731,0.0020446777,-4.2610054,11.437855,8.628517,-1.378726,1.7989228,1.1710666,631.3265
270,-2.1219447,-2.1159415,-0.8799148,-0.950209,-1.3339744,1.7878078,-0.49365127,8.805131,-4.7569885,8.806087,-4.738444,-0.3449931,0.18586698,-0.16165671,-0.21794884,-0.15852551,-0.19678578,0.0020301342,-4.2610054,11.437855,8.628517,-1.378726,1.7968147,1.17542,631.3265
271,-2.1257682,-2.1200798,-0.876485,-0.95092016,-1.295613,1.767154,-0.49069095,8.818031,-4.731255,8.820075,-4.712354,-0.34568918,0.18492153,-0.15812749,-0.21641949,-0.15538235,-0.19492503,0.0020118952,-4.2610054,11.437855,8.628517,-1.378726,1.7946521,1.1797734,631.3265
272,-2.1295762,-2.1242206,-0.8729771,-0.9514832,-1.2571976,1.7466135,-0.4877674,8.830692,-4.7057734,8.833814,-4.686548,-0.34636992,0.1839827,-0.15461507,-0.21488743,-0.15227659,-0.19311786,0.001989603,-4.2610054,11.437855,8.628517,-1.378726,1.7924353,1.1841269,631.3265
273,-2.1333685,-2.1283636,-0.869401,-0.95189506,-1.2187283,1.7261827,-0.48488033,8.843114,-4.680543,8.847307,-4.661025,-0.3470354,0.18305053,-0.15112066,-0.2133532,-0.14920764,-0.19136535,0.0019637346,-4.2610054,11.437855,8.628517,-1.378726,1.7901635,1.1884803,631.3265
274,-2.1371462,-2.1325083,-0.8657633,-0.9521533,-1.1802027,1.7058604,-0.48202932,8.855309,-4.6555595,8.86056,-4.6357822,-0.34768575,0.18212509,-0.14764504,-0.2118171,-0.1461753,-0.1896693,0.0019347668,-4.2610054,11.437855,8.628517,-1.378726,1.7878368,1.1928337,631.3265
275,-2.1409066,-2.1366537,-0.8620714,-0.95225596,-1.141627,1.6856474,-0.4792143,8.867275,-4.6308265,8.873575,-4.6108212,-0.34832093,0.18120632,-0.14418909,-0.21027955,-0.14317952,-0.18803096,0.0019022226,-4.2610054,11.437855,8.628517,-1.378726,1.7854552,1.1971871,631.3265
276,-2.1446514,-2.140799,-0.8583357,-0.9522008,-1.1029963,1.6655399,-0.4764347,8.879026,-4.6063395,8.886357,-4.5861382,-0.34894118,0.18029419,-0.14075357,-0.20874079,-0.14021945,-0.18645139,0.0018658638,-4.2610054,11.437855,8.628517,-1.378726,1.7830186,1.2015406,631.3265
277,-2.1483798,-2.144944,-0.854565,-0.95198536,-1.0643176,1.6455393,-0.47369063,8.890563,-4.5820994,8.898908,-4.561736,-0.3495465,0.17938884,-0.13733985,-0.20720144,-0.13729489,-0.1849318,0.0018259287,-4.2610054,11.437855,8.628517,-1.378726,1.7805268,1.2058939,631.3265
278,-2.152092,-2.1490874,-0.8507687,-0.9516077,-1.0255893,1.6256443,-0.47098148,8.901892,-4.558106,8.911234,-4.5376115,-0.350137,0.17849016,-0.1339484,-0.2056615,-0.13440509,-0.18347296,0.0017819405,-4.2610054,11.437855,8.628517,-1.378726,1.7779795,1.2102473,631.3265
279,-2.1557877,-2.153229,-0.84695846,-0.95106643,-0.98681164,1.605853,-0.46830714,8.913015,-4.534356,8.923337,-4.5137634,-0.35071284,0.17759818,-0.13058019,-0.2041214,-0.13154913,-0.18207534,0.0017336607,-4.2610054,11.437855,8.628517,-1.378726,1.7753773,1.2146007,631.3265
280,-2.1594663,-2.157368,-0.84314567,-0.9503594,-0.9479851,1.5861639,-0.46566713,8.923943,-4.510848,8.935222,-4.49019,-0.351274,0.1767129,-0.12723643,-0.20258151,-0.1287261,-0.18073931,0.0016820431,-4.2610054,11.437855,8.628517,-1.378726,1.7727193,1.2189541,631.3265
281,-2.1631281,-2.1615033,-0.8393396,-0.9494852,-0.9091124,1.5665771,-0.46306127,8.93468,-4.487584,8.946893,-4.466891,-0.35182065,0.1758343,-0.12391781,-0.20104198,-0.12593521,-0.17946516,0.0016260147,-4.2610054,11.437855,8.628517,-1.378726,1.7700062,1.2233075,631.3265
282,-2.1667745,-2.1656344,-0.835554,-0.94844174,-0.8701949,1.547092,-0.46048927,8.945226,-4.4645605,8.958352,-4.443865,-0.35235298,0.17496246,-0.12062564,-0.19950314,-0.12317533,-0.17825285,0.0015662909,-4.2610054,11.437855,8.628517,-1.378726,1.767237,1.2276609,631.3265
283,-2.1704032,-2.1697607,-0.83180016,-0.94722843,-0.8312274,1.5277047,-0.45795065,8.955593,-4.441774,8.9696045,-4.4211087,-0.35287094,0.17409727,-0.117360495,-0.19796516,-0.1204451,-0.17710222,0.0015028715,-4.2610054,11.437855,8.628517,-1.378726,1.7644124,1.2320144,631.3265
284,-2.1740167,-2.1738813,-0.8280898,-0.94584376,-0.7922184,1.5084169,-0.4554451,8.965782,-4.4192266,8.980654,-4.398621,-0.35337484,0.17323878,-0.11412362,-0.19642833,-0.11774349,-0.17601234,0.0014355183,-4.2610054,11.437855,8.628517,-1.378726,1.7615321,1.2363678,631.3265
285,-2.1776137,-2.1779957,-0.82443553,-0.9442862,-0.75316674,1.4892279,-0.45297253,8.975799,-4.3969164,8.991502,-4.3764024,-0.35386467,0.17238702,-0.11091606,-0.19489287,-0.11506934,-0.17498308,0.0013641119,-4.2610054,11.437855,8.628517,-1.378726,1.7585958,1.2407212,631.3265
286,-2.1811948,-2.182103,-0.82085204,-0.9425557,-0.7140678,1.4701333,-0.45053226,8.98565,-4.37484,9.002154,-4.3544474,-0.35434058,0.1715419,-0.107738696,-0.19335891,-0.11242099,-0.17401339,0.0012892485,-4.2610054,11.437855,8.628517,-1.378726,1.7556041,1.2450746,631.3265
287,-2.1847606,-2.1862023,-0.8173485,-0.9406505,-0.6749293,1.451136,-0.4481244,8.995336,-4.3529983,9.012613,-4.332759,-0.35480273,0.17070347,-0.10459259,-0.19182661,-0.10979751,-0.17310226,0.0012096167,-4.2610054,11.437855,8.628517,-1.378726,1.7525564,1.2494279,631.3265
288,-2.1883116,-2.1902926,-0.8139378,-0.9385703,-0.63574773,1.4322325,-0.4457481,9.004865,-4.3313885,9.022883,-4.31133,-0.3552513,0.1698717,-0.10147866,-0.1902961,-0.107197076,-0.17224784,0.0011270046,-4.2610054,11.437855,8.628517,-1.378726,1.7494528,1.2537813,631.3265
289,-2.1918476,-2.1943736,-0.8106331,-0.93631446,-0.5965261,1.4134232,-0.44340336,9.014241,-4.31001,9.0329685,-4.290162,-0.35568637,0.16904658,-0.09839833,-0.18876761,-0.10461868,-0.17144918,0.0010402203,-4.2610054,11.437855,8.628517,-1.378726,1.7462933,1.2581347,631.3265
290,-2.1953697,-2.1984446,-0.80744565,-0.9338822,-0.55726385,1.3947064,-0.44108975,9.023467,-4.2888603,9.04287,-4.2692513,-0.35610807,0.16822815,-0.09535244,-0.18724118,-0.10206077,-0.1707044,0.00095033646,-4.2610054,11.437855,8.628517,-1.378726,1.7430776,1.2624881,631.3265
291,-2.1988778,-2.2025044,-0.8043876,-0.9312734,-0.517961,1.3760809,-0.43880713,9.032551,-4.2679386,9.052591,-4.248599,-0.3565166,0.16741633,-0.09234207,-0.18571694,-0.099522,-0.17001155,0.0008555651,-4.2610054,11.437855,8.628517,-1.378726,1.7398062,1.2668415,631.3265
292,-2.202374,-2.2065527,-0.8014678,-0.9284876,-0.47861657,1.3575445,-0.43655467,9.041492,-4.247241,9.062139,-4.2281976,-0.3569122,0.1666111,-0.08936819,-0.18419486,-0.09700075,-0.1693679,0.00075757504,-4.2610054,11.437855,8.628517,-1.378726,1.7364783,1.271195,631.3265
293,-2.2058568,-2.2105882,-0.79869723,-0.9255251,-0.4392385,1.3391005,-0.4343325,9.0503,-4.22677,9.071511,-4.2080493,-0.3572948,0.16581258,-0.08643242,-0.18267529,-0.09449647,-0.16877197,0.00065660477,-4.2610054,11.437855,8.628517,-1.378726,1.7330947,1.2755485,631.3265
294,-2.2093277,-2.2146106,-0.7960864,-0.92238563,-0.39981958,1.3207433,-0.43214008,9.058974,-4.206522,9.080715,-4.188151,-0.35766476,0.16502059,-0.08353534,-0.18115795,-0.092007324,-0.16822079,0.0005507469,-4.2610054,11.437855,8.628517,-1.378726,1.7296554,1.2799019,631.3265
295,-2.212788,-2.2186189,-0.793643,-0.91906893,-0.36036333,1.3024744,-0.4299769,9.067519,-4.186494,9.089754,-4.168498,-0.35802215,0.16423525,-0.08067854,-0.17964312,-0.08953245,-0.16771166,0.00044322014,-4.2610054,11.437855,8.628517,-1.378726,1.7261597,1.2842553,631.3265
296,-2.2162383,-2.2226124,-0.7913745,-0.9155756,-0.32087,1.2842917,-0.4278428,9.075943,-4.1666865,9.098629,-4.14909,-0.35836726,0.16345648,-0.07786291,-0.17813066,-0.08707067,-0.16724159,0.00033199787,-4.2610054,11.437855,8.628517,-1.378726,1.7226083,1.2886087,631.3265
297,-2.2196786,-2.2265902,-0.78928775,-0.91190594,-0.2813409,1.2661954,-0.42573762,9.084246,-4.147097,9.107344,-4.1299267,-0.35870016,0.16268432,-0.07508981,-0.17662065,-0.08462121,-0.1668076,0.00021672249,-4.2610054,11.437855,8.628517,-1.378726,1.7190013,1.292962,631.3265
298,-2.223111,-2.2305517,-0.7873883,-0.9080603,-0.2417755,1.2481836,-0.42366058,9.092432,-4.1277223,9.115902,-4.1110015,-0.35902113,0.1619187,-0.07236042,-0.17511305,-0.08218329,-0.16640659,9.858608e-05,-4.2610054,11.437855,8.628517,-1.378726,1.7153387,1.2973154,631.3265
299,-2.2265348,-2.234496,-0.78567946,-0.904039,-0.20217423,1.2302558,-0.42161155,9.100504,-4.1085625,9.124307,-4.092314,-0.3593303,0.1611596,-0.06967578,-0.1736078,-0.07975618,-0.16603509,-2.2649765e-05,-4.2610054,11.437855,8.628517,-1.378726,1.7116208,1.3016689,631.3265
300,-2.2299516,-2.2384226,-0.78416437,-0.89984244,-0.16253826,1.2124103,-0.41959012,9.108469,-4.0896153,9.13256,-4.0738616,-0.35962784,0.16040711,-0.067037456,-0.17210494,-0.07733932,-0.16568922,-0.00014650822,-4.2610054,11.437855,8.628517,-1.378726,1.7078474,1.3060223,631.3265
301,-2.2333622,-2.2423306,-0.7828452,-0.8954721,-0.12286875,1.1946478,-0.41759598,9.116325,-4.070881,9.140665,-4.055642,-0.359914,0.15966111,-0.064446576,-0.1706043,-0.074932694,-0.16536589,-0.0002734661,-4.2610054,11.437855,8.628517,-1.378726,1.7040195,1.3103757,631.3265
302,-2.2367678,-2.246219,-0.7817211,-0.89092815,-0.083165556,1.1769661,-0.41562873,9.124082,-4.052355,9.148626,-4.037652,-0.36018902,0.15892169,-0.061904475,-0.1691059,-0.07253592,-0.16506098,-0.00040268898,-4.2610054,11.437855,8.628517,-1.378726,1.7001374,1.3147291,631.3265
303,-2.2401693,-2.2500873,-0.78078896,-0.88621104,-0.043429073,1.1593649,-0.41368797,9.131737,-4.034036,9.1564455,-4.0198894,-0.36045307,0.15818875,-0.05941235,-0.16760954,-0.07014922,-0.1647708,-0.0005347729,-4.2610054,11.437855,8.628517,-1.378726,1.6962008,1.3190825,631.3265
304,-2.2435665,-2.2539349,-0.7800494,-0.88132274,-0.003656622,1.141842,-0.41177332,9.139297,-4.0159216,9.164125,-4.002351,-0.3607064,0.15746233,-0.056971658,-0.16611522,-0.06777275,-0.16449167,-0.0006687641,-4.2610054,11.437855,8.628517,-1.378726,1.6922115,1.3234359,631.3265
305,-2.2469616,-2.2577603,-0.77949345,-0.87626314,0.036146287,1.1243984,-0.40988457,9.146761,-3.9980116,9.171668,-3.9850345,-0.36094922,0.15674242,-0.054583758,-0.16462277,-0.065407164,-0.16421914,-0.0008056164,-4.2610054,11.437855,8.628517,-1.378726,1.6881691,1.3277893,631.3265
306,-2.2503538,-2.2615638,-0.7791161,-0.87103397,0.07598254,1.1070317,-0.40802106,9.154139,-3.980304,9.179078,-3.9679363,-0.36118174,0.156029,-0.05225001,-0.16313206,-0.063053116,-0.16394946,-0.00094377995,-4.2610054,11.437855,8.628517,-1.378726,1.6840749,1.3321427,631.3265
307,-2.253745,-2.2653441,-0.7789065,-0.86563593,0.11584909,1.0897425,-0.40618283,9.161423,-3.962797,9.1863575,-3.9510562,-0.3614042,0.15532206,-0.049971696,-0.16164288,-0.06071178,-0.1636784,-0.0010843277,-4.2610054,11.437855,8.628517,-1.378726,1.6799293,1.3364961,631.3265
308,-2.2571354,-2.2691004,-0.7788576,-0.86006993,0.1557497,1.0725281,-0.40436906,9.168627,-3.945487,9.193508,-3.934388,-0.3616169,0.15462159,-0.047750436,-0.16015515,-0.05838403,-0.16340189,-0.001226306,-4.2610054,11.437855,8.628517,-1.378726,1.6757334,1.3408496,631.3265
309,-2.260527,-2.2728324,-0.77895474,-0.85433793,0.19568035,1.0553889,-0.4025799,9.175744,-3.9283743,9.200533,-3.9179327,-0.3618201,0.15392758,-0.045587525,-0.15866862,-0.056071647,-0.16311572,-0.001371026,-4.2610054,11.437855,8.628517,-1.378726,1.6714888,1.3452029,631.3265
310,-2.263918,-2.2765386,-0.7791843,-0.84844077,0.23563966,1.0383251,-0.40081432,9.182782,-3.911456,9.207436,-3.9016824,-0.36201394,0.1532401,-0.043484654,-0.15718323,-0.053776443,-0.16281597,-0.0015150309,-4.2610054,11.437855,8.628517,-1.378726,1.6671963,1.3495563,631.3265
311,-2.2673116,-2.280219,-0.77953017,-0.84237885,0.27563116,1.021333,-0.39907265,9.189744,-3.89473,9.214217,-3.8856401,-0.36219877,0.15255906,-0.041443136,-0.15569869,-0.05150006,-0.16249813,-0.0016618967,-4.2610054,11.437855,8.628517,-1.378726,1.6628565,1.3539097,631.3265
312,-2.2707052,-2.2838726,-0.77997583,-0.8361546,0.31565383,1.0044136,-0.39735413,9.196629,-3.8781953,9.220881,-3.8697996,-0.36237484,0.15188445,-0.039464448,-0.15421472,-0.04924509,-0.16215877,-0.0018094778,-4.2610054,11.437855,8.628517,-1.378726,1.6584725,1.3582631,631.3265
313,-2.2741027,-2.2874987,-0.78049946,-0.8297685,0.35570505,0.9875661,-0.39565805,9.203439,-3.861849,9.227431,-3.8541546,-0.3625425,0.1512163,-0.037550177,-0.15273114,-0.04701397,-0.16179337,-0.0019569397,-4.2610054,11.437855,8.628517,-1.378726,1.6540446,1.3626165,631.3265
314,-2.2775016,-2.291097,-0.78108317,-0.82322216,0.3957861,0.97078884,-0.39398474,9.210178,-3.8456907,9.233868,-3.8387089,-0.36270195,0.15055467,-0.0357021,-0.15124789,-0.044809394,-0.16139828,-0.002105236,-4.2610054,11.437855,8.628517,-1.378726,1.6495756,1.36697,631.3265
315,-2.280903,-2.294666,-0.7817017,-0.81651634,0.43589765,0.954081,-0.3923333,9.216849,-3.8297162,9.240194,-3.8234546,-0.3628534,0.14989942,-0.03392144,-0.14976434,-0.042634405,-0.16096947,-0.0022536516,-4.2610054,11.437855,8.628517,-1.378726,1.6450667,1.3713235,631.3265
316,-2.2843077,-2.2982056,-0.7823311,-0.80965286,0.4760358,0.9374434,-0.39070374,9.22345,-3.813926,9.246413,-3.808392,-0.36299735,0.14925067,-0.032210138,-0.14828062,-0.040492542,-0.1605034,-0.0024027824,-4.2610054,11.437855,8.628517,-1.378726,1.6405208,1.3756769,631.3265
317,-2.2877145,-2.3017151,-0.7829464,-0.8026324,0.5162036,0.9208742,-0.38909554,9.229986,-3.7983167,9.252525,-3.7935174,-0.36313397,0.14860837,-0.030569712,-0.14679624,-0.038387217,-0.15999663,-0.002552271,-4.2610054,11.437855,8.628517,-1.378726,1.63594,1.3800303,631.3265
318,-2.2911248,-2.3051937,-0.7835206,-0.79545665,0.55639905,0.9043724,-0.38750842,9.236455,-3.7828867,9.258535,-3.7788274,-0.36326367,0.14797254,-0.029001769,-0.14531092,-0.036322065,-0.15944529,-0.0027017593,-4.2610054,11.437855,8.628517,-1.378726,1.6313269,1.3843837,631.3265
319,-2.2945366,-2.3086407,-0.7840258,-0.78812623,0.5966238,0.88793695,-0.38594168,9.242863,-3.7676332,9.264443,-3.7643173,-0.3633866,0.14734319,-0.027508125,-0.1438245,-0.034301184,-0.15884645,-0.0028499365,-4.2610054,11.437855,8.628517,-1.378726,1.6266845,1.388737,631.3265
320,-2.2979505,-2.3120556,-0.78443015,-0.7806424,0.63687485,0.8715683,-0.3843953,9.249208,-3.7525563,9.270254,-3.7499862,-0.36350325,0.1467203,-0.026090408,-0.1423366,-0.032328855,-0.1581966,-0.0029976368,-4.2610054,11.437855,8.628517,-1.378726,1.6220157,1.3930904,631.3265
321,-2.3013659,-2.3154373,-0.78470683,-0.77300596,0.677154,0.8552643,-0.3828689,9.255491,-3.7376523,9.275967,-3.7358317,-0.36361384,0.1461039,-0.024750436,-0.14084697,-0.03040924,-0.15749297,-0.0031450987,-4.2610054,11.437855,8.628517,-1.378726,1.6173236,1.3974438,631.3265
322,-2.3047829,-2.3187857,-0.7848215,-0.76521784,0.71746004,0.83902454,-0.3813618,9.261717,-3.7229197,9.281587,-3.7218478,-0.36371887,0.145494,-0.02348986,-0.13935521,-0.028547129,-0.15673251,-0.00329113,-4.2610054,11.437855,8.628517,-1.378726,1.6126118,1.4017972,631.3265
323,-2.3081994,-2.3220997,-0.78474337,-0.75727886,0.7577928,0.82284975,-0.37987393,9.267883,-3.7083569,9.287114,-3.7080338,-0.36381853,0.14489059,-0.02231053,-0.13786098,-0.026747305,-0.15591307,-0.0034358501,-4.2610054,11.437855,8.628517,-1.378726,1.6078839,1.4061506,631.3265
324,-2.3116148,-2.325379,-0.78444195,-0.74918973,0.7981555,0.806736,-0.37840465,9.2739935,-3.6939604,9.292552,-3.6943843,-0.36391318,0.14429365,-0.02121426,-0.13636406,-0.025014307,-0.15503182,-0.0035789013,-4.2610054,11.437855,8.628517,-1.378726,1.6031437,1.4105041,631.3265
325,-2.3150291,-2.3286223,-0.78388184,-0.7409511,0.8385411,0.7906865,-0.37695396,9.280046,-3.6797307,9.297902,-3.6809,-0.36400336,0.14370325,-0.020202821,-0.13486402,-0.023353653,-0.15408695,-0.0037213564,-4.2610054,11.437855,8.628517,-1.378726,1.5983958,1.4148575,631.3265
326,-2.31844,-2.3318298,-0.7830313,-0.7325635,0.8789529,0.77469826,-0.37552124,9.286044,-3.665665,9.303165,-3.6675751,-0.36408925,0.14311944,-0.019278204,-0.13336065,-0.021770203,-0.15307623,-0.003860712,-4.2610054,11.437855,8.628517,-1.378726,1.5936441,1.4192109,631.3265
327,-2.3218462,-2.3350005,-0.78185797,-0.72402716,0.91939217,0.75877005,-0.3741061,9.2919855,-3.6517587,9.308347,-3.654406,-0.36417136,0.14254212,-0.018442111,-0.13185345,-0.02026913,-0.15199801,-0.003998518,-4.2610054,11.437855,8.628517,-1.378726,1.5888937,1.4235643,631.3265
328,-2.3252466,-2.3381333,-0.78032815,-0.7153419,0.9598573,0.74290216,-0.37270838,9.297875,-3.6380126,9.313446,-3.641392,-0.36424994,0.14197141,-0.017696565,-0.13034222,-0.01885584,-0.15085088,-0.0041338205,-4.2610054,11.437855,8.628517,-1.378726,1.5841489,1.4279177,631.3265
329,-2.3286395,-2.3412285,-0.7784108,-0.7065085,1.0003464,0.7270942,-0.37132752,9.303707,-3.6244237,9.318465,-3.6285279,-0.36432552,0.14140725,-0.017043423,-0.12882644,-0.01753566,-0.14963359,-0.004266858,-4.2610054,11.437855,8.628517,-1.378726,1.5794152,1.432271,631.3265
330,-2.3320236,-2.3442845,-0.7760732,-0.6975261,1.0408629,0.71134484,-0.36996335,9.30949,-3.6109905,9.323406,-3.6158128,-0.36439848,0.14084977,-0.016484628,-0.12730591,-0.016313963,-0.1483453,-0.0043970346,-4.2610054,11.437855,8.628517,-1.378726,1.5746977,1.4366244,631.3265
331,-2.3353968,-2.3473012,-0.77328426,-0.6883943,1.0814039,0.6956538,-0.36861533,9.315217,-3.5977104,9.328272,-3.6032412,-0.36446923,0.14029884,-0.016022071,-0.12578014,-0.015196126,-0.14698517,-0.004524827,-4.2610054,11.437855,8.628517,-1.378726,1.5700022,1.4409779,631.3265
332,-2.3387556,-2.350278,-0.7700143,-0.6791129,1.1219695,0.6800197,-0.36728317,9.320893,-3.5845811,9.333063,-3.5908113,-0.36453813,0.1397546,-0.015657842,-0.12424883,-0.014187429,-0.14555255,-0.0046491623,-4.2610054,11.437855,8.628517,-1.378726,1.5653342,1.4453313,631.3265
333,-2.3421001,-2.3532138,-0.76623386,-0.6696812,1.1625592,0.664443,-0.36596653,9.326516,-3.5716014,9.337784,-3.5785198,-0.36460572,0.13921702,-0.015393829,-0.12271159,-0.013293248,-0.14404735,-0.004770398,-4.2610054,11.437855,8.628517,-1.378726,1.5606999,1.4496847,631.3265
334,-2.345426,-2.3561084,-0.7619154,-0.6600977,1.2031736,0.64892197,-0.36466485,9.332088,-3.5587687,9.342433,-3.566362,-0.3646723,0.13868618,-0.015232013,-0.12116815,-0.012518734,-0.14246958,-0.004887104,-4.2610054,11.437855,8.628517,-1.378726,1.5561055,1.4540381,631.3265
335,-2.348733,-2.3589609,-0.75703317,-0.6503615,1.2438108,0.63345766,-0.36337835,9.337606,-3.5460808,9.347013,-3.55434,-0.36473846,0.13816208,-0.015174532,-0.11961808,-0.011869147,-0.14081965,-0.005001664,-4.2610054,11.437855,8.628517,-1.378726,1.5515575,1.4583915,631.3265
336,-2.3520172,-2.3617706,-0.7515606,-0.64047086,1.2844741,0.6180467,-0.36210594,9.343073,-3.5335355,9.351529,-3.5424438,-0.36480463,0.13764472,-0.015223206,-0.11806096,-0.01134944,-0.13909782,-0.0051113367,-4.2610054,11.437855,8.628517,-1.378726,1.5470624,1.462745,631.3265
337,-2.3552756,-2.364537,-0.745476,-0.63042384,1.3251599,0.60269135,-0.36084783,9.348491,-3.5211318,9.355978,-3.530676,-0.36487114,0.13713415,-0.015380211,-0.11649646,-0.010964602,-0.13730511,-0.0052176714,-4.2610054,11.437855,8.628517,-1.378726,1.5426271,1.4670984,631.3265
338,-2.3585062,-2.3672593,-0.7387576,-0.62021863,1.3658679,0.58738935,-0.3596033,9.353852,-3.5088656,9.360365,-3.5190294,-0.36493862,0.1366304,-0.015647503,-0.11492425,-0.010719277,-0.13544229,-0.0053191185,-4.2610054,11.437855,8.628517,-1.378726,1.5382587,1.4714518,631.3265
339,-2.3617063,-2.3699367,-0.73138577,-0.6098531,1.4066017,0.57214046,-0.35837236,9.359164,-3.4967358,9.36469,-3.5075047,-0.36500752,0.13613354,-0.01602711,-0.113343984,-0.010618135,-0.1335107,-0.0054172277,-4.2610054,11.437855,8.628517,-1.378726,1.5339648,1.475805,631.3265
340,-2.3648734,-2.3725686,-0.723343,-0.59932333,1.4473575,0.55694383,-0.3571545,9.364424,-3.484741,9.368955,-3.496097,-0.36507836,0.13564354,-0.016521158,-0.1117552,-0.010665588,-0.13151164,-0.0055111647,-4.2610054,11.437855,8.628517,-1.378726,1.529752,1.4801586,631.3265
